Продукт,Калорийность,Белки,Жиры,Углеводы 
    },
    {
        "Title": "Карп",
        "Calories": "112 кКал",
        "Proteins": "16 г",
        "Fats": "5,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Карп жареный, по 1-364",
        "Calories": "181 кКал",
        "Proteins": "18,5 г",
        "Fats": "10,5 г",
        "Urglevodi": "3,2 г"
    },
    {
        "Title": "Карп, сырой",
        "Calories": "127 кКал",
        "Proteins": "17,83 г",
        "Fats": "5,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Карп, сырой, приготовленный на жару",
        "Calories": "162 кКал",
        "Proteins": "22,86 г",
        "Fats": "7,17 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кафельник, приготовленный на жару",
        "Calories": "147 кКал",
        "Proteins": "24,49 г",
        "Fats": "4,69 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кафельник, сырой",
        "Calories": "96 кКал",
        "Proteins": "17,5 г",
        "Fats": "2,31 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кета",
        "Calories": "127 кКал",
        "Proteins": "19 г",
        "Fats": "5,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кета в томатном соусе, консервы",
        "Calories": "168 кКал",
        "Proteins": "19,7 г",
        "Fats": "8,2 г",
        "Urglevodi": "4,1 г"
    },
    {
        "Title": "Кета натуральная, консервы",
        "Calories": "129 кКал",
        "Proteins": "21,5 г",
        "Fats": "4,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кета соленая",
        "Calories": "184 кКал",
        "Proteins": "24,3 г",
        "Fats": "9,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кета, консервированная без соли, сухой продукт без маринада с костями",
        "Calories": "141 кКал",
        "Proteins": "21,43 г",
        "Fats": "5,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кета, приготовленная на жару",
        "Calories": "154 кКал",
        "Proteins": "25,82 г",
        "Fats": "4,83 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кета, сухой продукт без маринада с костями",
        "Calories": "141 кКал",
        "Proteins": "21,43 г",
        "Fats": "5,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кета, сушеная, (Аляска)",
        "Calories": "378 кКал",
        "Proteins": "62,09 г",
        "Fats": "14,38 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кета, сырая",
        "Calories": "120 кКал",
        "Proteins": "20,14 г",
        "Fats": "3,77 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кета, сырая, (Аляска)",
        "Calories": "116 кКал",
        "Proteins": "20,69 г",
        "Fats": "3,67 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кефаль холодного копчения",
        "Calories": "199 кКал",
        "Proteins": "23,8 г",
        "Fats": "11,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кижуч",
        "Calories": "140 кКал",
        "Proteins": "21,6 г",
        "Fats": "6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кижуч (серебряный лосось), сырой, (Аляска)",
        "Calories": "140 кКал",
        "Proteins": "22,56 г",
        "Fats": "5,57 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кижуч консервированный",
        "Calories": "140 кКал",
        "Proteins": "17,9 г",
        "Fats": "7,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кижуч, дикий, приготовленный на жару",
        "Calories": "139 кКал",
        "Proteins": "23,45 г",
        "Fats": "4,3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кижуч, дикий, приготовленный на пару",
        "Calories": "184 кКал",
        "Proteins": "27,36 г",
        "Fats": "7,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кижуч, дикий, сырой",
        "Calories": "146 кКал",
        "Proteins": "21,62 г",
        "Fats": "5,93 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кижуч, разведенный на ферме, приготовленный на жару",
        "Calories": "178 кКал",
        "Proteins": "24,3 г",
        "Fats": "8,23 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Кижуч, разведенный на ферме, сырой",
        "Calories": "160 кКал",
        "Proteins": "21,27 г",
        "Fats": "7,67 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Килька балтийская",
        "Calories": "137 кКал",
        "Proteins": "14,1 г",
        "Fats": "9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Килька балтийская горячего копчения",
        "Calories": "162 кКал",
        "Proteins": "21,3 г",
        "Fats": "8,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Килька балтийская соленая",
        "Calories": "137 кКал",
        "Proteins": "17,1 г",
        "Fats": "7,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Килька каспийская",
        "Calories": "192 кКал",
        "Proteins": "18,5 г",
        "Fats": "13,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Килька соленая с картофелем и маслом, по 1-100",
        "Calories": "192 кКал",
        "Proteins": "11,3 г",
        "Fats": "12,2 г",
        "Urglevodi": "9,2 г"
    },
    {
        "Title": "Килька соленая с луком и маслом, по 1-98",
        "Calories": "169 кКал",
        "Proteins": "10 г",
        "Fats": "13,8 г",
        "Urglevodi": "1,1 г"
    },
    {
        "Title": "Китовое мясо",
        "Calories": "119 кКал",
        "Proteins": "22,5 г",
        "Fats": "3,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Китовые, белуга, мясо сушеное (Аляска)",
        "Calories": "327 кКал",
        "Proteins": "69,86 г",
        "Fats": "5,34 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Китовые, белуга, мясо сырое (Аляска)",
        "Calories": "111 кКал",
        "Proteins": "26,5 г",
        "Fats": "0,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Китовые, белуга, плавник сырой (Аляска)",
        "Calories": "271 кКал",
        "Proteins": "19 г",
        "Fats": "21,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Клыкач",
        "Calories": "203 кКал",
        "Proteins": "14,4 г",
        "Fats": "16,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Корифена, приготовленная на жару",
        "Calories": "109 кКал",
        "Proteins": "23,72 г",
        "Fats": "0,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Корифена, сырая",
        "Calories": "85 кКал",
        "Proteins": "18,5 г",
        "Fats": "0,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Корюшка зубастая, азиатская",
        "Calories": "102 кКал",
        "Proteins": "15,4 г",
        "Fats": "4,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Корюшка, сушеная, (Аляска)",
        "Calories": "386 кКал",
        "Proteins": "56,19 г",
        "Fats": "17,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Котлеты из трески, по 1-380",
        "Calories": "164 кКал",
        "Proteins": "12,6 г",
        "Fats": "5,9 г",
        "Urglevodi": "15 г"
    },
    {
        "Title": "Краб дандженесский, приготовленный на пару",
        "Calories": "110 кКал",
        "Proteins": "22,32 г",
        "Fats": "1,24 г",
        "Urglevodi": "0,95 г"
    },
    {
        "Title": "Краб дандженесский, сырой",
        "Calories": "86 кКал",
        "Proteins": "17,41 г",
        "Fats": "0,97 г",
        "Urglevodi": "0,74 г"
    },
    {
        "Title": "Краб камчатский (мясо)",
        "Calories": "82 кКал",
        "Proteins": "18,2 г",
        "Fats": "1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Краб камчатский, приготовленный на пару",
        "Calories": "97 кКал",
        "Proteins": "19,35 г",
        "Fats": "1,54 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Краб камчатский, сырой",
        "Calories": "84 кКал",
        "Proteins": "18,29 г",
        "Fats": "0,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Краб синий, консервированный",
        "Calories": "83 кКал",
        "Proteins": "17,88 г",
        "Fats": "0,74 г",
        "Urglevodi": "0 г"
